Plant Id,"Combined Heat And
Power Plant",Nuclear Unit Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,Reserved,NAICS Code,EIA Sector Number,Sector Name,"Reported
Prime Mover","Reported
Fuel Type Code","AER
Fuel Type Code","Balancing
Authority Code","Respondent
Frequency","Physical
Unit Label","Quantity
January","Quantity
February","Quantity
March","Quantity
April","Quantity
May","Quantity
June","Quantity
July","Quantity
August","Quantity
September","Quantity
October","Quantity
November","Quantity
December","Elec_Quantity
January","Elec_Quantity
February","Elec_Quantity
March","Elec_Quantity
April","Elec_Quantity
May","Elec_Quantity
June","Elec_Quantity
July","Elec_Quantity
August","Elec_Quantity
September","Elec_Quantity
October","Elec_Quantity
November","Elec_Quantity
December","MMBtuPer_Unit
January","MMBtuPer_Unit
February","MMBtuPer_Unit
March","MMBtuPer_Unit
April","MMBtuPer_Unit
May","MMBtuPer_Unit
June","MMBtuPer_Unit
July","MMBtuPer_Unit
August","MMBtuPer_Unit
September","MMBtuPer_Unit
October","MMBtuPer_Unit
November","MMBtuPer_Unit
December","Tot_MMBtu
January","Tot_MMBtu
February","Tot_MMBtu
March","Tot_MMBtu
April","Tot_MMBtu
May","Tot_MMBtu
June","Tot_MMBtu
July","Tot_MMBtu
August","Tot_MMBtu
September","Tot_MMBtu
October","Tot_MMBtu
November","Tot_MMBtu
December","Elec_MMBtu
January","Elec_MMBtu
February","Elec_MMBtu
March","Elec_MMBtu
April","Elec_MMBtu
May","Elec_MMBtu
June","Elec_MMBtu
July","Elec_MMBtu
August","Elec_MMBtu
September","Elec_MMBtu
October","Elec_MMBtu
November","Elec_MMBtu
December","Netgen
January","Netgen
February","Netgen
March","Netgen
April","Netgen
May","Netgen
June","Netgen
July","Netgen
August","Netgen
September","Netgen
October","Netgen
November","Netgen
December","Total Fuel Consumption
Quantity","Electric Fuel Consumption
Quantity","Total Fuel Consumption
MMBtu","Elec Fuel Consumption
MMBtu","Net Generation
(Megawatthours)",YEAR
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NE,WNC,,,99999,2,NAICS-22 Non-Cogen,BA,MWH,OTH,State-Fuel Level Increment,,megawatthours,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,3,NAICS-22 Cogen,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,VA,SAT,,,99999,1,Electric Utility,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,SC,SAT,,,99999,1,Electric Utility,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,2,NAICS-22 Non-Cogen,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,FL,SAT,,,99999,1,Electric Utility,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,LA,WSC,,,99999,1,Electric Utility,CA,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,.,66,.,.,.,.,.,.,.,.,.,.,.,66,.,.,.,.,.,.,.,.,.,.,.,5.9,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,389,.,.,.,.,.,.,.,.,.,.,.,43.23,66,66,389,389,43.23,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,2,NAICS-22 Non-Cogen,CA,LFG,MLG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,47600,.,.,.,.,.,.,.,.,.,.,.,47600,.,.,.,.,.,.,.,.,.,.,.,0.517,.,.,.,.,.,.,.,.,.,.,.,24609,.,.,.,.,.,.,.,.,.,.,.,24609,.,.,.,.,.,.,.,.,.,.,.,2659.188,.,47600,47600,24609,24609,2659.188,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,3,NAICS-22 Cogen,CA,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,VA,SAT,,,99999,1,Electric Utility,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,875112,.,.,.,.,.,.,.,.,.,.,.,875112,.,.,.,.,.,.,.,.,.,.,.,1.042,.,.,.,.,.,.,.,.,.,.,.,911867,.,.,.,.,.,.,.,.,.,.,.,911867,.,.,.,.,.,.,.,.,.,.,.,117627.86,.,875112,875112,911867,911867,117627.86,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,GA,SAT,,,99999,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,5.803,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,86.895,0,0,0,182,182,1056,1056,86.895,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,2,NAICS-22 Non-Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,545770,.,.,.,.,.,.,.,.,.,.,.,545770,.,.,.,.,.,.,.,.,.,.,.,1.022,.,.,.,.,.,.,.,.,.,.,.,557777,.,.,.,.,.,.,.,.,.,.,.,557777,.,.,.,.,.,.,.,.,.,.,.,74509.09,.,.,.,.,.,.,.,.,.,.,.,545770,545770,557777,557777,74509.09,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,OH,ENC,,,99999,2,NAICS-22 Non-Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,531785,.,.,.,.,.,.,.,.,.,.,.,531785,.,.,.,.,.,.,.,.,.,.,.,1.064,.,.,.,.,.,.,.,.,.,.,.,565819,.,.,.,.,.,.,.,.,.,.,.,565819,.,.,.,.,.,.,.,.,.,.,.,199809.72,.,.,.,.,.,531785,531785,565819,565819,199809.72,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,FL,SAT,,,99999,1,Electric Utility,GT,NG,NG,State-Fuel Level Increment,,mcf,.,3587,.,.,.,.,.,.,.,.,.,.,.,3587,.,.,.,.,.,.,.,.,.,.,.,1.027,.,.,.,.,.,.,.,.,.,.,.,3684,.,.,.,.,.,.,.,.,.,.,.,3684,.,.,.,.,.,.,.,.,.,.,.,439.675,.,.,.,.,.,.,.,.,.,.,3587,3587,3684,3684,439.675,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CO,MTN,,,99999,1,Electric Utility,GT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,AL,ESC,,,99999,6,Industrial NAICS Non-Cogen,GT,NG,NG,State-Fuel Level Increment,,mcf,24733,.,.,.,.,.,.,.,.,.,.,.,24733,.,.,.,.,.,.,.,.,.,.,.,1.032,.,.,.,.,.,.,.,.,.,.,.,25524,.,.,.,.,.,.,.,.,.,.,.,25524,.,.,.,.,.,.,.,.,.,.,.,1469.607,.,.,.,.,.,.,.,.,.,.,.,24733,24733,25524,25524,1469.607,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,AZ,MTN,,,99999,1,Electric Utility,GT,NG,NG,State-Fuel Level Increment,,mcf,.,.,5291,.,.,.,.,.,.,.,.,.,.,.,1925,.,.,.,.,.,.,.,.,.,.,.,1.037,.,.,.,.,.,.,.,.,.,.,.,5487,.,.,.,.,.,.,.,.,.,.,.,1996,.,.,.,.,.,.,.,.,.,.,.,171.99,.,.,.,.,.,.,.,.,.,5291,1925,5487,1996,171.99,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,OH,ENC,,,99999,1,Electric Utility,GT,PG,WOO,State-Fuel Level Increment,,mcf,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,1,Electric Utility,HY,WAT,HYC,State-Fuel Level Increment,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25095,19489,24422,21987,24597,21931,23106,21148,19782,20561,21702,23018,25095,19489,24422,21987,24597,21931,23106,21148,19782,20561,21702,23018,2837.486,2203.662,2761.43,2486.09,2781.216,2479.78,2612.64,2391.239,2236.822,2324.826,2453.871,2602.634,0,0,266838,266838,30171.696,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,2,NAICS-22 Non-Cogen,HY,WAT,HYC,State-Fuel Level Increment,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3129,2425,3054,2755,3070,2726,2886,2634,2466,2570,2710,2869,3129,2425,3054,2755,3070,2726,2886,2634,2466,2570,2710,2869,353.759,274.219,345.284,311.46,347.147,308.265,326.29,297.847,278.837,290.618,306.419,324.397,0,0,33294,33294,3764.542,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,2,NAICS-22 Non-Cogen,HY,WAT,HYC,State-Fuel Level Increment,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,949,1182,1456,1643,1794,2116,1901,1656,1383,951,987,865,949,1182,1456,1643,1794,2116,1901,1656,1383,951,987,97.808,107.355,133.659,164.683,185.807,202.899,239.289,214.979,187.191,156.359,107.481,111.628,0,0,16883,16883,1909.138,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,IA,WNC,,,99999,1,Electric Utility,HY,WAT,HYC,State-Fuel Level Increment,,,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,73062,.,.,.,.,.,.,.,.,.,.,.,73062,.,.,.,.,.,.,.,.,.,.,.,8261.215,.,.,.,.,.,.,.,0,0,73062,73062,8261.215,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,WI,ENC,,,99999,1,Electric Utility,IC,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,6,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,5.955,.,.,.,.,.,.,.,.,.,.,.,36,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,6,0,36,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,VA,SAT,,,99999,7,Industrial NAICS Cogen,GT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,74500,.,.,.,.,.,.,.,.,.,.,.,26434,.,.,.,.,.,.,.,.,.,.,.,1.041,.,.,.,.,.,.,.,.,.,.,.,77555,.,.,.,.,.,.,.,.,.,.,.,27518,.,.,.,.,.,.,.,.,.,.,.,6481.099,.,.,.,.,.,.,.,74500,26434,77555,27518,6481.099,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,5,Commercial NAICS Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,.,.,.,.,.,.,.,.,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NH,NEW,,,99999,5,Commercial NAICS Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,4,6,6,5,4,5,4,5,6,7,6,6,1,2,2,1,1,1,1,2,2,2,2,2,5.772,5.702,5.813,5.85,5.829,5.807,5.778,5.843,5.812,5.813,5.718,5.715,23,34,35,29,23,29,23,29,35,41,34,34,7,10,9,8,6,7,7,9,10,11,10,10,1.611,2.204,2.05,1.905,1.397,1.708,1.576,2.032,2.399,2.542,2.236,2.311,64,19,369,104,23.971,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,5,Commercial NAICS Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,7,.,.,.,10,.,.,.,.,.,.,.,2,.,.,.,3,.,.,.,.,.,.,.,5.823,.,.,.,5.83,.,.,.,.,.,.,.,41,.,.,.,58,.,.,.,.,.,.,.,14,.,.,.,20,.,.,.,.,.,.,.,3.083,.,.,.,4.376,.,17,5,99,34,7.459,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,WI,ENC,,,99999,6,Industrial NAICS Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,.,0,.,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,KS,WNC,,,99999,1,Electric Utility,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,TX,WSC,,,99999,2,NAICS-22 Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,PA,MAT,,,99999,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.809,5.824,5.749,5.799,5.834,5.865,5.848,5.72,5.86,5.807,5.792,5.799,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.608,0.831,0.772,0.718,0.526,0.644,0.594,0.765,0.905,0.958,0.843,0.871,12,12,72,72,9.035,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NJ,MAT,,,99999,4,Commercial NAICS Non-Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,ND,WNC,,,99999,1,Electric Utility,IC,DFO,DFO,State-Fuel Level Increment,,barrels,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5.851,5.855,5.843,5.875,5.764,5.829,5.849,5.955,5.868,5.833,5.859,5.858,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,0.77,1.054,0.981,0.912,0.669,0.817,0.754,0.972,1.147,1.216,1.069,1.106,24,24,144,144,11.467,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MO,WNC,,,99999,1,Electric Utility,IC,DFO,DFO,State-Fuel Level Increment,,barrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,5,Commercial NAICS Cogen,IC,DFO,DFO,State-Fuel Level Increment,,barrels,6,9,8,7,6,7,6,8,9,9,8,9,3,4,3,3,2,3,3,3,4,4,4,4,5.809,5.824,5.749,5.799,5.834,5.865,5.848,5.72,5.86,5.807,5.792,5.799,35,52,46,41,35,41,35,46,53,52,46,52,16,22,20,19,14,17,16,20,24,25,22,23,2.943,4.025,3.744,3.48,2.549,3.118,2.877,3.709,4.382,4.643,4.085,4.22,92,40,534,238,43.775,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NC,SAT,,,99999,1,Electric Utility,GT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,310716,.,.,.,.,.,.,.,.,.,.,.,310716,.,.,.,.,.,.,.,.,.,.,.,1.035,.,.,.,.,.,.,.,.,.,.,.,321591,.,.,.,.,.,.,.,.,.,.,.,321591,.,.,.,.,.,.,.,.,.,.,.,34740.363,.,.,.,.,.,.,310716,310716,321591,321591,34740.363,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NM,MTN,,,99999,1,Electric Utility,GT,NG,NG,State-Fuel Level Increment,,mcf,83769,74695,85791,86931,93846,141768,196534,165417,131386,96535,90879,96182,83769,74695,85791,86931,93846,141768,196534,165417,131386,96535,90879,96182,1.034,1.036,1.035,1.02,1.024,1.031,1.029,1.03,1.032,1.029,1.024,1.023,86617,77384,88794,88670,96098,146163,202233,170380,135590,99335,93060,98394,86617,77384,88794,88670,96098,146163,202233,170380,135590,99335,93060,98394,6993.973,5649.329,6581.676,7046.279,7621.922,12876.755,18930.611,15022.188,11539.337,7933.661,7574.051,6413.97,1343733,1343733,1382718,1382718,114183.75,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,OH,ENC,,,99999,1,Electric Utility,GT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,50529,.,.,.,.,.,.,.,.,.,.,.,50529,.,.,.,.,.,.,.,.,.,.,.,1.065,.,.,.,.,.,.,.,.,.,.,.,53813,.,.,.,.,.,.,.,.,.,.,.,53813,.,.,.,.,.,.,.,.,.,.,.,3547.899,.,.,.,.,.,.,.,.,50529,50529,53813,53813,3547.899,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,LA,WSC,,,99999,1,Electric Utility,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,.,.,.,.,.,.,.,2720752,1917370,.,.,.,.,.,.,.,.,.,.,2720752,1917370,.,.,.,.,.,.,.,.,.,.,1.028,1.031,.,.,.,.,.,.,.,.,.,.,2796933,1976808,.,.,.,.,.,.,.,.,.,.,2796933,1976808,.,.,.,.,.,.,.,.,.,.,219382.34,188735.24,4638122,4638122,4773741,4773741,408117.58,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,FL,SAT,,,99999,1,Electric Utility,CT,NG,NG,State-Fuel Level Increment,,mcf,.,1663837,.,.,.,.,.,.,.,.,.,.,.,1663837,.,.,.,.,.,.,.,.,.,.,.,1.027,.,.,.,.,.,.,.,.,.,.,.,1708761,.,.,.,.,.,.,.,.,.,.,.,1708761,.,.,.,.,.,.,.,.,.,.,.,150814.41,.,.,.,.,.,.,.,.,.,.,1663837,1663837,1708761,1708761,150814.41,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,7,Industrial NAICS Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,.,.,.,979613,.,.,.,.,.,1137532,.,.,.,.,.,943166,.,.,.,.,.,1131856,.,.,.,.,.,1.031,.,.,.,.,.,1.036,.,.,.,.,.,1009981,.,.,.,.,.,1178483,.,.,.,.,.,972404,.,.,.,.,.,1172603,.,.,.,.,.,82933.668,.,.,.,.,.,100008.01,.,.,2117145,2075022,2188464,2145007,182941.68,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,NY,MAT,,,99999,5,Commercial NAICS Cogen,CT,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,7,Industrial NAICS Cogen,CT,OG,OOG,State-Fuel Level Increment,,mcf,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CT,NEW,,,99999,7,Industrial NAICS Cogen,FC,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,N,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,CA,PACC,,,99999,2,NAICS-22 Non-Cogen,FC,NG,NG,State-Fuel Level Increment,,mcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MI,ENC,,,99999,5,Commercial NAICS Cogen,GT,DFO,DFO,State-Fuel Level Increment,,barrels,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,.,.,0,.,.,.,0,.,0,0,0,0,0.0,2021
99999,Y,.,State-Fuel Level Increment,State-Fuel Level Increment,99999,MD,SAT,,,99999,3,NAICS-22 Cogen,GT,DFO,DFO,State-Fuel Level Increment,,barrels,148,902,104,241,94,244,256,455,118,141,152,174,27,169,19,48,17,49,55,97,23,27,29,33,5.838,5.753,5.83,5.788,5.827,5.781,5.737,5.725,5.845,5.83,5.817,5.826,864,5189,606,1395,548,1411,1469,2605,690,822,884,1014,159,974,113,276,99,284,314,553,133,156,169,192,39.613,243.33,28.205,68.963,24.633,70.909,78.479,138.249,33.265,38.891,42.158,48.068,3029,593,17497,3422,854.763,2021
